,score
2004-02-16 04:32:39,3.5042556934874414
2004-02-16 04:42:39,4.5932090657737135
2004-02-16 04:52:39,4.50394964102369
2004-02-16 05:02:39,5.313552632027352
2004-02-16 05:12:39,6.484415243623611
2004-02-16 05:22:39,6.941478506938097
2004-02-16 05:32:39,6.050961696864645
2004-02-16 05:42:39,5.283640801990311
2004-02-16 05:52:39,7.03845654878989
2004-02-16 06:02:39,7.134704985113951
2004-02-16 06:12:39,6.669006987623002
2004-02-16 06:22:39,5.434902377692855
2004-02-16 06:32:39,5.390067270895564
2004-02-16 06:42:39,6.819929786558117
2004-02-16 06:52:39,6.982335852139488
2004-02-16 07:02:39,7.735290969000529
2004-02-16 07:12:39,8.942485762793035
2004-02-16 07:22:39,8.501997874323083
2004-02-16 07:32:39,6.9398929928208855
2004-02-16 07:42:39,8.159108089279645
2004-02-16 07:52:39,8.124888018445818
2004-02-16 08:02:39,7.5238904029798235
2004-02-16 08:12:39,6.9593929811022806
2004-02-16 08:22:39,8.773594186338697
2004-02-16 08:32:39,6.6274747802814336
2004-02-16 08:42:39,8.159788109461868
2004-02-16 08:52:39,6.8132596582951646
2004-02-16 09:02:39,7.863870268931329
2004-02-16 09:12:39,6.644577580450191
2004-02-16 09:22:39,7.68783610982271
2004-02-16 09:32:39,7.351494420289237
2004-02-16 09:42:39,9.424955125876133
2004-02-16 09:52:39,8.361429292269413
2004-02-16 10:02:39,6.919294305268878
2004-02-16 10:12:39,9.229941966808203
2004-02-16 10:22:39,7.902769775703281
2004-02-16 10:32:39,7.607524303365463
2004-02-16 10:42:39,8.236108204444927
2004-02-16 10:52:39,9.396250952454007
2004-02-16 11:02:39,9.227753718950185
2004-02-16 11:12:39,9.557064331179472
2004-02-16 11:22:39,10.00823388965488
2004-02-16 11:32:39,9.618582383849704
2004-02-16 11:42:39,9.719971582830976
2004-02-16 11:52:39,8.584942958429925
2004-02-16 12:02:39,9.615072278534752
2004-02-16 12:12:39,9.703626971812389
2004-02-16 12:22:39,9.921525278616716
2004-02-16 12:32:39,9.31783114234613
2004-02-16 12:42:39,9.509899845373507
2004-02-16 12:52:39,9.490573051676042
2004-02-16 13:02:39,9.436226952408564
2004-02-16 13:12:39,9.341057412611494
2004-02-16 13:22:39,10.023601790600846
2004-02-16 13:32:39,10.143395144253
2004-02-16 13:42:39,9.151830070905772
2004-02-16 13:52:39,10.986262438020738
2004-02-16 14:02:39,9.848307360733376
2004-02-16 14:12:39,9.560619576068294
2004-02-16 14:22:39,9.566582057927056
2004-02-16 14:32:39,9.236093985381718
2004-02-16 14:42:39,12.637434788456684
2004-02-16 14:52:39,11.610860069485122
2004-02-16 15:02:39,10.281770563398984
2004-02-16 15:12:39,10.029173128478593
2004-02-16 15:22:39,12.117949175726157
2004-02-16 15:32:39,10.914731429094903
2004-02-16 15:42:39,11.037092525623592
2004-02-16 15:52:39,12.015318747669113
2004-02-16 16:02:39,13.341516987358295
2004-02-16 16:12:39,13.222282142884746
2004-02-16 16:22:39,12.908598078802015
2004-02-16 16:32:39,12.088351973614248
2004-02-16 16:42:39,12.831736448960566
2004-02-16 16:52:39,13.632400000971344
2004-02-16 17:02:39,13.459051826645915
2004-02-16 17:12:39,11.760694792060892
2004-02-16 17:22:39,12.362628269300835
2004-02-16 17:32:39,12.447983580631975
2004-02-16 17:42:39,12.014770337096996
2004-02-16 17:52:39,11.813663649913048
2004-02-16 18:02:39,15.082132953612398
2004-02-16 18:12:39,12.125536348874657
2004-02-16 18:22:39,12.442419754320044
2004-02-16 18:32:39,13.679186968578943
2004-02-16 18:42:39,14.216710099209834
2004-02-16 18:52:39,13.73897619782483
2004-02-16 19:02:39,14.068606129979647
2004-02-16 19:12:39,12.964355379436
2004-02-16 19:22:39,12.811880492412962
2004-02-16 19:32:39,11.457331781264033
2004-02-16 19:42:39,14.324608137309488
2004-02-16 19:52:39,13.88606502183321
2004-02-16 20:02:39,11.778918828113879
2004-02-16 20:12:39,13.180317928373388
2004-02-16 20:22:39,12.436006686716203
2004-02-16 20:32:39,14.978411000795987
2004-02-16 20:42:39,14.212547979887987
2004-02-16 20:52:39,11.71692524941771
2004-02-16 21:02:39,14.148670117609038
2004-02-16 21:12:39,16.0390057005589
2004-02-16 21:22:39,15.372906263916416
2004-02-16 21:32:39,14.829576082034913
2004-02-16 21:42:39,14.7781753933323
2004-02-16 21:52:39,14.9868351570783
2004-02-16 22:02:39,13.601813393983758
2004-02-16 22:12:39,14.638800561697968
2004-02-16 22:22:39,17.42874706015798
2004-02-16 22:32:39,20.31078364938722
2004-02-16 22:42:39,19.03308835894674
2004-02-16 22:52:39,19.949111948901518
2004-02-16 23:02:39,20.157471179455207
2004-02-16 23:12:39,18.668997596072725
2004-02-16 23:22:39,18.402909180457016
2004-02-16 23:32:39,20.399997720574653
2004-02-16 23:42:39,17.070138858009237
2004-02-16 23:52:39,20.52812227192375
2004-02-17 00:02:39,20.259742638877317
2004-02-17 00:12:39,18.730890815233256
2004-02-17 00:22:39,19.656624481252276
2004-02-17 00:32:39,17.70004476861149
2004-02-17 00:42:39,20.68721169938855
2004-02-17 00:52:39,19.659178975685755
2004-02-17 01:02:39,19.4900569763147
2004-02-17 01:12:39,18.547661171872136
2004-02-17 01:22:39,20.296439899594446
2004-02-17 01:32:39,19.555455324967134
2004-02-17 01:42:39,19.452832472411803
2004-02-17 01:52:39,18.27764024868156
2004-02-17 02:02:39,20.996801633039375
2004-02-17 02:12:39,20.497351577978247
2004-02-17 02:22:39,19.61573996619974
2004-02-17 02:32:39,17.914541062124805
2004-02-17 02:42:39,16.93157891141888
2004-02-17 02:52:39,18.006707329487675
2004-02-17 03:02:39,17.52044523332051
2004-02-17 03:12:39,18.888921711184192
2004-02-17 03:22:39,19.959209994888685
2004-02-17 03:32:39,18.47851657568201
2004-02-17 03:42:39,17.795122094115808
2004-02-17 03:52:39,18.877540053543154
2004-02-17 04:02:39,19.03796242115191
2004-02-17 04:12:39,19.05999509170139
2004-02-17 04:22:39,18.948502231169453
2004-02-17 04:32:39,19.632710031291534
2004-02-17 04:42:39,20.70934550850983
2004-02-17 04:52:39,18.968521408159948
2004-02-17 05:02:39,19.404515693638906
2004-02-17 05:12:39,19.529974585927558
2004-02-17 05:22:39,18.47340202415135
2004-02-17 05:32:39,19.49466360084536
2004-02-17 05:42:39,19.18180560222557
2004-02-17 05:52:39,20.651466601951498
2004-02-17 06:02:39,19.887149134437223
2004-02-17 06:12:39,20.07200841817803
2004-02-17 06:22:39,19.676100665206587
2004-02-17 06:32:39,19.07301031609743
2004-02-17 06:42:39,21.614359139802072
2004-02-17 06:52:39,20.177259737001588
2004-02-17 07:02:39,23.037174122865093
2004-02-17 07:12:39,23.250346967574025
2004-02-17 07:22:39,27.71668430859135
2004-02-17 07:32:39,54.71079520090537
2004-02-17 07:42:39,58.1151908412146
2004-02-17 07:52:39,58.5797036322661
2004-02-17 08:02:39,56.79100614829798
2004-02-17 08:12:39,55.71151371435841
2004-02-17 08:22:39,63.83716713200088
2004-02-17 08:32:39,55.77323174693383
2004-02-17 08:42:39,53.315342644287306
2004-02-17 08:52:39,59.22777254617112
2004-02-17 09:02:39,60.64494753211991
2004-02-17 09:12:39,56.145882787616266
2004-02-17 09:22:39,56.704569494316615
2004-02-17 09:32:39,57.12980947247485
2004-02-17 09:42:39,56.60951637893898
2004-02-17 09:52:39,52.16510493191881
2004-02-17 10:02:39,53.605927804821775
2004-02-17 10:12:39,53.75580781734304
2004-02-17 10:22:39,55.8960026020161
2004-02-17 10:32:39,52.82247071706814
2004-02-17 10:42:39,53.8880222291909
2004-02-17 10:52:39,52.190518742743144
2004-02-17 11:02:39,53.05741833144615
2004-02-17 11:12:39,52.17456151312577
2004-02-17 11:22:39,56.324870062265504
2004-02-17 11:32:39,55.79670342721745
2004-02-17 11:42:39,53.73675639945593
2004-02-17 11:52:39,53.44369656158831
2004-02-17 12:02:39,54.52321278040078
2004-02-17 12:12:39,54.74157550845698
2004-02-17 12:22:39,48.005854947153956
2004-02-17 12:32:39,52.10765596128406
2004-02-17 12:42:39,48.67724592072541
2004-02-17 12:52:39,49.59596794481678
2004-02-17 13:02:39,47.82073167763206
2004-02-17 13:12:39,48.19017143444887
2004-02-17 13:22:39,48.98186668493371
2004-02-17 13:32:39,42.067364899874846
2004-02-17 13:42:39,39.9038613330762
2004-02-17 13:52:39,45.08244624614993
2004-02-17 14:02:39,42.609587739983496
2004-02-17 14:12:39,42.49710515583466
2004-02-17 14:22:39,38.37149619689961
2004-02-17 14:32:39,39.96251622821051
2004-02-17 14:42:39,39.35756963198447
2004-02-17 14:52:39,41.42373808308884
2004-02-17 15:02:39,38.82701910484622
2004-02-17 15:12:39,40.541217159621745
2004-02-17 15:22:39,34.423613029360936
2004-02-17 15:32:39,40.47171730791773
2004-02-17 15:42:39,39.01713239614375
2004-02-17 15:52:39,36.29260901822685
2004-02-17 16:02:39,37.51869299838022
2004-02-17 16:12:39,36.47060345011223
2004-02-17 16:22:39,34.903458606790736
2004-02-17 16:32:39,32.73314593060867
2004-02-17 16:42:39,30.93764460587628
2004-02-17 16:52:39,31.400200846592025
2004-02-17 17:02:39,30.299665464720466
2004-02-17 17:12:39,29.423132727580388
2004-02-17 17:22:39,28.269322977093076
2004-02-17 17:32:39,26.988998714532688
2004-02-17 17:42:39,26.14035458503494
2004-02-17 17:52:39,23.496743501152128
2004-02-17 18:02:39,22.736477174691863
2004-02-17 18:12:39,22.485928234213105
2004-02-17 18:22:39,22.40909649179827
2004-02-17 18:32:39,22.630327073023714
2004-02-17 18:42:39,22.10434026574258
2004-02-17 18:52:39,21.919808152879607
2004-02-17 19:02:39,20.285170702601484
2004-02-17 19:12:39,20.584019098355377
2004-02-17 19:22:39,20.49724523015609
2004-02-17 19:32:39,18.894126583041363
2004-02-17 19:42:39,18.31829492288519
2004-02-17 19:52:39,20.180520658481047
2004-02-17 20:02:39,19.366055226770655
2004-02-17 20:12:39,18.370625660812
2004-02-17 20:22:39,17.648284146192292
2004-02-17 20:32:39,17.75602789282838
2004-02-17 20:42:39,15.028647813082447
2004-02-17 20:52:39,17.63141708253003
2004-02-17 21:02:39,16.461285920787574
2004-02-17 21:12:39,16.162942470888794
2004-02-17 21:22:39,15.361133956510352
2004-02-17 21:32:39,17.477588961969115
2004-02-17 21:42:39,15.38922511392255
2004-02-17 21:52:39,18.005345406024855
2004-02-17 22:02:39,16.032834355561658
2004-02-17 22:12:39,15.648074904641973
2004-02-17 22:22:39,17.06029989646222
2004-02-17 22:32:39,17.456204476801997
2004-02-17 22:42:39,17.66375247868496
2004-02-17 22:52:39,19.08376095814441
2004-02-17 23:02:39,18.9864611809981
2004-02-17 23:12:39,18.093352225040928
2004-02-17 23:22:39,19.080038550594814
2004-02-17 23:32:39,16.73273049755257
2004-02-17 23:42:39,19.340970631495146
2004-02-17 23:52:39,19.399816512343026
2004-02-18 00:02:39,20.50653220544164
2004-02-18 00:12:39,19.568792525294075
2004-02-18 00:22:39,18.86609521008981
2004-02-18 00:32:39,21.443489260786045
2004-02-18 00:42:39,20.030679933012436
2004-02-18 00:52:39,20.838636904846208
2004-02-18 01:02:39,22.048967962290916
2004-02-18 01:12:39,22.72671764619006
2004-02-18 01:22:39,20.82276653537545
2004-02-18 01:32:39,22.028737965311972
2004-02-18 01:42:39,23.35669182293966
2004-02-18 01:52:39,20.67356556750324
2004-02-18 02:02:39,20.958410084545996
2004-02-18 02:12:39,23.367964361918446
2004-02-18 02:22:39,22.273511565111015
2004-02-18 02:32:39,23.996616879348036
2004-02-18 02:42:39,22.58294519968447
2004-02-18 02:52:39,24.314980533458005
2004-02-18 03:02:39,23.728150243533538
2004-02-18 03:12:39,24.45383093961338
2004-02-18 03:22:39,22.588477100833096
2004-02-18 03:32:39,25.886766052005242
2004-02-18 03:42:39,42.582082653991776
2004-02-18 03:52:39,43.07208591916196
2004-02-18 04:02:39,38.2484071767346
2004-02-18 04:12:39,46.41335690888804
2004-02-18 04:22:39,43.10076562300808
2004-02-18 04:32:39,46.4592089431492
2004-02-18 04:42:39,45.20992033102292
2004-02-18 04:52:39,46.050545124305195
2004-02-18 05:02:39,50.227131759976224
2004-02-18 05:12:39,49.02083915060119
2004-02-18 05:22:39,52.04423431235032
2004-02-18 05:32:39,51.693098628559675
2004-02-18 05:42:39,56.73439915216265
2004-02-18 05:52:39,53.879996367022976
2004-02-18 06:02:39,57.518289885867105
2004-02-18 06:12:39,59.6635642955609
2004-02-18 06:22:39,59.40399233302266
2004-02-18 06:32:39,54.83254329628742
2004-02-18 06:42:39,59.491388460302154
2004-02-18 06:52:39,61.225480356403565
2004-02-18 07:02:39,60.90054666683299
2004-02-18 07:12:39,61.45957511357942
2004-02-18 07:22:39,57.674051282209334
2004-02-18 07:32:39,56.775142432772554
2004-02-18 07:42:39,59.3980232029801
2004-02-18 07:52:39,65.28427279518581
2004-02-18 08:02:39,67.63354470685691
2004-02-18 08:12:39,66.96786269427203
2004-02-18 08:22:39,62.49859499896549
2004-02-18 08:32:39,63.88118441745511
2004-02-18 08:42:39,60.19313841402003
2004-02-18 08:52:39,54.09591107815311
2004-02-18 09:02:39,55.869929951108475
2004-02-18 09:12:39,57.04342445912515
2004-02-18 09:22:39,65.59776840832167
2004-02-18 09:32:39,55.89880840169635
2004-02-18 09:42:39,54.04044107043069
2004-02-18 09:52:39,56.31579000583448
2004-02-18 10:02:39,53.907627957525484
2004-02-18 10:12:39,63.68802057797363
2004-02-18 10:22:39,61.8817589125151
2004-02-18 10:32:39,55.237398185164196
2004-02-18 10:42:39,58.96059440313255
2004-02-18 10:52:39,50.23407506248578
2004-02-18 11:02:39,48.44443300667441
2004-02-18 11:12:39,47.58447459870041
2004-02-18 11:22:39,47.81905486206574
2004-02-18 11:32:39,48.155552632458004
2004-02-18 11:42:39,47.38485450783347
2004-02-18 11:52:39,58.065941510787226
2004-02-18 12:02:39,60.76179086208147
2004-02-18 12:12:39,55.477418533366986
2004-02-18 12:22:39,54.56324875704922
2004-02-18 12:32:39,55.34468422755715
2004-02-18 12:42:39,51.89592008227046
2004-02-18 12:52:39,49.468671315389415
2004-02-18 13:02:39,51.06171154170104
2004-02-18 13:12:39,53.02702600292432
2004-02-18 13:22:39,50.18560929835258
2004-02-18 13:32:39,48.85060503110037
2004-02-18 13:42:39,50.65702560094306
2004-02-18 13:52:39,52.85041236598637
2004-02-18 14:02:39,53.38715527983585
2004-02-18 14:12:39,52.89770052328587
2004-02-18 14:22:39,52.316464642609425
2004-02-18 14:32:39,52.64343986527283
2004-02-18 14:42:39,58.09824256826145
2004-02-18 14:52:39,53.08922698270201
2004-02-18 15:02:39,45.91962670157666
2004-02-18 15:12:39,43.135933883429864
2004-02-18 15:22:39,43.78644533228182
2004-02-18 15:32:39,37.780143077327935
2004-02-18 15:42:39,40.16061089218025
2004-02-18 15:52:39,39.29088472275097
2004-02-18 16:02:39,37.25742609597747
2004-02-18 16:12:39,39.0491743771668
2004-02-18 16:22:39,38.082175688519015
2004-02-18 16:32:39,38.16956748485724
2004-02-18 16:42:39,43.594353764178734
2004-02-18 16:52:39,44.74377437628191
2004-02-18 17:02:39,54.86520111222958
2004-02-18 17:12:39,58.00109471841016
2004-02-18 17:22:39,66.08830129260102
2004-02-18 17:32:39,74.04068440510252
2004-02-18 17:42:39,77.03652004831551
2004-02-18 17:52:39,78.55151182189621
2004-02-18 18:02:39,78.22563396846354
2004-02-18 18:12:39,73.4243696949153
2004-02-18 18:22:39,67.65943848383407
2004-02-18 18:32:39,73.86952594535754
2004-02-18 18:42:39,74.62500256151557
2004-02-18 18:52:39,74.76630742023913
2004-02-18 19:02:39,85.54771425484121
2004-02-18 19:12:39,77.83438016869798
2004-02-18 19:22:39,75.87953915899313
2004-02-18 19:32:39,75.76798265790511
2004-02-18 19:42:39,74.90080631271131
2004-02-18 19:52:39,80.20564803628207
2004-02-18 20:02:39,78.43804007554677
2004-02-18 20:12:39,88.27751779443557
2004-02-18 20:22:39,87.28076240075079
2004-02-18 20:32:39,83.97818394656005
2004-02-18 20:42:39,83.65072793713486
2004-02-18 20:52:39,77.06263735434023
2004-02-18 21:02:39,70.05245131531831
2004-02-18 21:12:39,77.26921506972398
2004-02-18 21:22:39,87.4499215806359
2004-02-18 21:32:39,81.88917094429563
2004-02-18 21:42:39,90.25794489411571
2004-02-18 21:52:39,98.42517120549567
2004-02-18 22:02:39,104.5682608238867
2004-02-18 22:12:39,113.83027237344675
2004-02-18 22:22:39,139.50250448066444
2004-02-18 22:32:39,104.28839462023238
2004-02-18 22:42:39,104.39874781277574
2004-02-18 22:52:39,106.59558181381831
2004-02-18 23:02:39,85.15644838377298
2004-02-18 23:12:39,83.55189246986097
2004-02-18 23:22:39,90.39553416203383
2004-02-18 23:32:39,88.90328300743847
2004-02-18 23:42:39,110.68066361576129
2004-02-18 23:52:39,103.6575056626402
2004-02-19 00:02:39,118.48702938343078
2004-02-19 00:12:39,103.31877734315893
2004-02-19 00:22:39,89.20510191403373
2004-02-19 00:32:39,81.5259944698101
2004-02-19 00:42:39,81.76386829460166
2004-02-19 00:52:39,102.27672420184781
2004-02-19 01:02:39,126.22926840562609
2004-02-19 01:12:39,140.84490063852928
2004-02-19 01:22:39,113.01072557359642
2004-02-19 01:32:39,131.02649643134868
2004-02-19 01:42:39,104.76643647342678
2004-02-19 01:52:39,120.98035873362078
2004-02-19 02:02:39,110.55083259327944
2004-02-19 02:12:39,147.81932448956854
2004-02-19 02:22:39,105.41224753065812
2004-02-19 02:32:39,142.14920881696415
2004-02-19 02:42:39,179.297032170283
2004-02-19 02:52:39,162.79338238951146
2004-02-19 03:02:39,144.9733010239809
2004-02-19 03:12:39,148.68537174845454
2004-02-19 03:22:39,201.46210693922586
2004-02-19 03:32:39,203.59853113434755
2004-02-19 03:42:39,244.77851243994556
2004-02-19 03:52:39,206.18708520757863
2004-02-19 04:02:39,212.13276559111878
2004-02-19 04:12:39,254.0081068585542
2004-02-19 04:22:39,280.7331836382421
2004-02-19 04:32:39,256.5808074953053
2004-02-19 04:42:39,201.60021285782756
2004-02-19 04:52:39,298.8091172188173
2004-02-19 05:02:39,381.191081245482
2004-02-19 05:12:39,312.30505623323216
2004-02-19 05:22:39,303.1696925738528
2004-02-19 05:32:39,268.74588579968326
2004-02-19 05:42:39,415.2906807775431
2004-02-19 05:52:39,299.4207751691928
2004-02-19 06:02:39,319.6171964850353
2004-02-19 06:12:39,90.74959768343994
2004-02-19 06:22:39,92.47141317333679
