,Bearing 1,Bearing 2,Bearing 3,Bearing 4
2004-02-12 18:12:39,0.062267724609374825,0.07608276367187497,0.08218564453124996,0.04443549804687359
2004-02-12 18:22:39,0.060795263671874475,0.07491430664062422,0.0827833496093747,0.04428383789062358
2004-02-12 18:32:39,0.061783984374999275,0.07634487304687412,0.08128281249999965,0.04467592773437385
2004-02-12 18:42:39,0.060624999999999124,0.07474077148437452,0.07950488281249997,0.043782470703123515
2004-02-12 18:52:39,0.06151396484374984,0.07669355468749953,0.08101669921874978,0.044540820312498584
2004-02-12 19:02:39,0.06163393554687465,0.07628876953124965,0.08007553710937464,0.04469897460937379
2004-02-12 19:12:39,0.062391113281249376,0.07597148437499966,0.08020952148437502,0.043930957031248635
2004-02-12 19:22:39,0.060578906249999565,0.07613872070312462,0.07999404296874994,0.04537788085937361
2004-02-12 19:32:39,0.0603469238281248,0.07478676757812447,0.08132402343749959,0.043911962890623525
2004-02-12 19:42:39,0.061459423828124526,0.07620888671875006,0.0816148925781247,0.04470507812499857
2004-02-12 19:52:39,0.06091977539062489,0.07605932617187461,0.08023398437499976,0.04386894531249827
2004-02-12 20:02:39,0.06096416015624963,0.07527646484374942,0.07947871093749934,0.04312924804687362
2004-02-12 20:12:39,0.0601991210937497,0.07481215820312456,0.07934960937499992,0.0429238769531234
2004-02-12 20:22:39,0.061614990234374674,0.07698813476562484,0.08146132812499997,0.043104785156248535
2004-02-12 20:32:39,0.06209091796874992,0.07583710937500024,0.08092783203124998,0.044374267578123724
2004-02-12 20:42:39,0.06078271484374976,0.07589057617187461,0.08136718749999952,0.04335307617187335
2004-02-12 20:52:39,0.06226416015624962,0.07571538085937485,0.08127578124999993,0.0451600585937485
2004-02-12 21:02:39,0.060654931640624576,0.07635112304687493,0.0791667968749998,0.04433666992187365
2004-02-12 21:12:39,0.06083608398437431,0.0751497070312501,0.08072812499999958,0.04398735351562359
2004-02-12 21:22:39,0.060680615234374485,0.07604282226562467,0.07927661132812544,0.044346142578123735
2004-02-12 21:32:39,0.060812451171874525,0.07616796874999945,0.08137167968749935,0.043722412109373485
2004-02-12 21:42:39,0.060510986328124725,0.07612978515624966,0.08050263671875034,0.04365766601562373
2004-02-12 21:52:39,0.060512841796874536,0.07632724609374987,0.08049243164062478,0.043177636718748566
2004-02-12 22:02:39,0.06074648437499965,0.07604897460937482,0.08058930664062508,0.0443579101562489
2004-02-12 22:12:39,0.0593998535156244,0.07486137695312456,0.07982944335937514,0.04402412109374865
2004-02-12 22:22:39,0.06052802734375004,0.07673291015625003,0.08193452148437456,0.044243603515623904
2004-02-12 22:32:39,0.0607700683593746,0.07572387695312435,0.08063427734374981,0.045050341796873734
2004-02-12 22:42:39,0.061740966796874214,0.07780322265624956,0.08116035156249976,0.04440053710937384
2004-02-12 22:52:39,0.0618938476562497,0.0769746582031242,0.08186528320312454,0.044710107421873736
2004-02-12 23:02:39,0.06124228515624969,0.07546166992187432,0.07919165039062415,0.044678955078123465
2004-02-12 23:12:39,0.060409228515624275,0.07673339843749982,0.08057822265625017,0.04415263671874826
2004-02-12 23:22:39,0.06159233398437434,0.07602309570312447,0.08013198242187455,0.043751660156248415
2004-02-12 23:32:39,0.060021533203124734,0.07504223632812466,0.07704365234374985,0.04395078124999868
2004-02-12 23:42:39,0.06083569335937465,0.07633164062499963,0.08231479492187474,0.04457724609374868
2004-02-12 23:52:39,0.06048603515624995,0.07487753906249928,0.08100493164062494,0.04337006835937336
2004-02-13 00:02:39,0.0591311523437493,0.0749784179687495,0.07952900390624998,0.044439843749998716
2004-02-13 00:12:39,0.06068037109374965,0.07566831054687494,0.07993583984374973,0.04406196289062368
2004-02-13 00:22:39,0.060732519531249564,0.07454106445312457,0.07784628906249984,0.04454150390624887
2004-02-13 00:32:39,0.0611025878906246,0.07638618164062481,0.07802426757812482,0.043665185546873465
2004-02-13 00:42:39,0.0607469238281245,0.0752262207031246,0.07877260742187506,0.04457861328124839
2004-02-13 00:52:39,0.06091245117187465,0.07494980468749952,0.07895551757812469,0.04350732421874857
2004-02-13 01:02:39,0.05888041992187441,0.07450727539062449,0.07851855468749976,0.044343017578123735
2004-02-13 01:12:39,0.06084023437499954,0.07619062499999978,0.08101230468749973,0.04484584960937351
2004-02-13 01:22:39,0.061193359374999465,0.07576923828124976,0.08181528320312463,0.04384199218749837
2004-02-13 01:32:39,0.0620559082031247,0.07566083984374931,0.07987006835937517,0.04357231445312346
2004-02-13 01:42:39,0.060056835937499914,0.0752666992187496,0.08102031249999961,0.04422333984374891
2004-02-13 01:52:39,0.06057661132812429,0.07536596679687517,0.08169296874999989,0.043523974609373635
2004-02-13 02:02:39,0.05935917968749947,0.07501508789062464,0.07892949218749942,0.044104150390623535
2004-02-13 02:12:39,0.06148251953124945,0.07577373046874983,0.08110507812500001,0.04393291015624856
2004-02-13 02:22:39,0.06067919921874947,0.07605097656249966,0.07910517578124979,0.0440174804687483
2004-02-13 02:32:39,0.06147456054687413,0.0759443359374994,0.07998139648437405,0.04449204101562337
2004-02-13 02:42:39,0.06036914062499915,0.07639892578124961,0.07926269531249956,0.044407568359373685
2004-02-13 02:52:39,0.06107197265624933,0.07549501953124951,0.07822055664062444,0.04487666015624872
2004-02-13 03:02:39,0.05984189453124994,0.07583403320312472,0.0791840332031248,0.04427138671874845
2004-02-13 03:12:39,0.061092041015624925,0.07534301757812409,0.07944360351562478,0.043945996093748586
2004-02-13 03:22:39,0.06035493164062479,0.07573242187499965,0.07927011718749997,0.044435791015623685
2004-02-13 03:32:39,0.060179199218749535,0.07585493164062491,0.07996870117187478,0.04399707031249861
2004-02-13 03:42:39,0.06026245117187425,0.07666118164062476,0.07849028320312483,0.04415083007812371
2004-02-13 03:52:39,0.06067714843749944,0.07592416992187452,0.07854501953124934,0.04421411132812346
2004-02-13 04:02:39,0.06119331054687451,0.07642451171874964,0.07967285156249967,0.04461562499999865
2004-02-13 04:12:39,0.060404492187499666,0.07535698242187483,0.07892460937499925,0.043872900390623255
2004-02-13 04:22:39,0.0598341308593747,0.07574394531249952,0.08042138671875003,0.04363198242187343
2004-02-13 04:32:39,0.05987309570312434,0.0752937011718747,0.07884951171875007,0.04390444335937373
2004-02-13 04:42:39,0.06104184570312485,0.07541064453124917,0.07980976562499968,0.04498349609374873
2004-02-13 04:52:39,0.06009790039062461,0.07587998046874952,0.07928178710937563,0.04405517578124852
2004-02-13 05:02:39,0.06013740234374981,0.07422861328124837,0.07923012695312487,0.04362529296874821
2004-02-13 05:12:39,0.06129438476562445,0.0766043457031248,0.08179497070312476,0.04500551757812368
2004-02-13 05:22:39,0.0598292480468748,0.07542563476562457,0.07946582031249952,0.043981542968748615
2004-02-13 05:32:39,0.06034975585937433,0.07615693359374945,0.07818100585937435,0.04350410156249855
2004-02-13 05:42:39,0.05949511718749957,0.07474174804687435,0.07967431640624993,0.04406704101562346
2004-02-13 05:52:39,0.062271582031249585,0.07567436523437489,0.08064106445312494,0.04451313476562345
2004-02-13 06:02:39,0.060693359374999735,0.07551518554687474,0.08098583984375002,0.04384921874999871
2004-02-13 06:12:39,0.061147070312499927,0.07702431640624982,0.07985249023437505,0.04478354492187348
2004-02-13 06:22:39,0.06067783203124956,0.07537133789062456,0.080427001953125,0.04410825195312365
2004-02-13 06:32:39,0.060589160156249725,0.07609726562499991,0.07805810546874974,0.044236132812498496
2004-02-13 06:42:39,0.061254052734374925,0.07606728515624933,0.08087675781249945,0.043198144531248456
2004-02-13 06:52:39,0.0614058593749995,0.07517026367187499,0.08101997070312457,0.04421582031249858
2004-02-13 07:02:39,0.06220756835937461,0.0761377929687492,0.07912006835937414,0.044289013671873836
2004-02-13 07:12:39,0.060342187499999575,0.07435517578124998,0.0794931152343745,0.04341782226562377
2004-02-13 07:22:39,0.060595703125000025,0.07682919921874984,0.07929423828125012,0.04369711914062386
2004-02-13 07:32:39,0.06021303710937447,0.07510620117187439,0.07821079101562466,0.04305673828124866
2004-02-13 07:42:39,0.059976318359374774,0.07509394531249933,0.07920913085937463,0.04393242187499875
2004-02-13 07:52:39,0.060206591796874064,0.07532734374999976,0.07937226562499901,0.044305175781248735
2004-02-13 08:02:39,0.05925800781249922,0.07493588867187449,0.07802768554687489,0.043766503906248616
2004-02-13 08:12:39,0.06010434570312467,0.07614990234374988,0.08112846679687483,0.04383188476562342
2004-02-13 08:22:39,0.0598836425781249,0.07545966796875005,0.0815190917968749,0.04397275390624854
2004-02-13 08:32:39,0.0600524902343751,0.07500624999999983,0.0790306152343749,0.04359672851562358
2004-02-13 08:42:39,0.060548242187499435,0.07562954101562501,0.08204038085937437,0.04351010742187349
2004-02-13 08:52:39,0.061009326171874566,0.07622377929687497,0.08019516601562474,0.04410585937499858
2004-02-13 09:02:39,0.061487207031249526,0.07524580078124968,0.08092226562499992,0.04359980468749866
2004-02-13 09:12:39,0.061328515624999615,0.07666684570312451,0.08046030273437521,0.044433154296873285
2004-02-13 09:22:39,0.06014897460937441,0.07611240234374965,0.07976381835937453,0.04399204101562392
2004-02-13 09:32:39,0.061196533203124334,0.07672221679687521,0.08006850585937482,0.044654394531248635
2004-02-13 09:42:39,0.059392431640624174,0.07556308593749984,0.07714619140624987,0.042838378906248385
2004-02-13 09:52:39,0.060437158203124286,0.07584023437500005,0.07772978515624998,0.04391723632812355
2004-02-13 10:02:39,0.0609832519531245,0.07577929687500012,0.07988583984374953,0.04401503906249842
2004-02-13 10:12:39,0.06026874999999932,0.0757138671874999,0.0800993652343746,0.04415307617187362
2004-02-13 10:22:39,0.0606363281249996,0.07651005859375001,0.08095249023437455,0.04381762695312367
2004-02-13 10:32:39,0.059840039062499725,0.07507963867187459,0.08052998046874979,0.04394541015624846
2004-02-13 10:42:39,0.059756298828124374,0.07662358398437509,0.08240087890625006,0.04365742187499853
2004-02-13 10:52:39,0.060063867187499426,0.0758019531249994,0.07954433593750039,0.04369350585937359
2004-02-13 11:02:39,0.05967343749999957,0.07593715820312455,0.07858583984375014,0.04497749023437357
2004-02-13 11:12:39,0.05991723632812501,0.07487666015625008,0.07799360351562429,0.04364252929687352
2004-02-13 11:22:39,0.060454345703124475,0.07606811523437453,0.07968183593749951,0.0434682128906239
2004-02-13 11:32:39,0.05907358398437387,0.07513476562499913,0.07808925781249945,0.0438910156249986
2004-02-13 11:42:39,0.06199365234374923,0.07543291015625027,0.08011992187499932,0.0444587402343736
2004-02-13 11:52:39,0.060447363281249236,0.0762479492187498,0.07951142578125,0.043843164062498934
2004-02-13 12:02:39,0.06025131835937449,0.0757530273437496,0.08077988281249984,0.044865234374998536
2004-02-13 12:12:39,0.060385205078124574,0.07533007812500005,0.07878266601562359,0.04377880859374857
2004-02-13 12:22:39,0.06107827148437465,0.07512275390624984,0.07751298828124968,0.043421972656248656
2004-02-13 12:32:39,0.061372949218749674,0.07686293945312428,0.08169526367187477,0.04447499999999871
2004-02-13 12:42:39,0.06201020507812425,0.07615434570312521,0.07753940429687496,0.043976953124998566
2004-02-13 12:52:39,0.060471679687500036,0.0747886230468747,0.07949765624999952,0.04339628906249873
2004-02-13 13:02:39,0.06098398437499965,0.0755073242187497,0.07921728515624958,0.0437964843749986
2004-02-13 13:12:39,0.060281494140625023,0.07526958007812477,0.07783037109375025,0.04439907226562393
2004-02-13 13:22:39,0.061896533203125124,0.07669487304687418,0.07940263671874984,0.04419008789062341
2004-02-13 13:32:39,0.06044550781249927,0.07519199218749988,0.07711445312499984,0.04429975585937354
2004-02-13 13:42:39,0.06085620117187469,0.07633393554687504,0.08089487304687477,0.04389282226562366
2004-02-13 13:52:39,0.06001259765624972,0.07530229492187504,0.07659082031249928,0.0434499023437485
2004-02-13 14:02:39,0.06126215820312466,0.07549067382812473,0.07889272460937417,0.042973486328123214
2004-02-13 14:12:39,0.060606103515624274,0.07592202148437452,0.07982084960937469,0.0439101562499986
2004-02-13 14:22:39,0.061083300781249815,0.07609052734374992,0.07982666015625002,0.043897021484373584
2004-02-13 14:32:39,0.06134306640625028,0.07598740234374966,0.07890834960937518,0.044306396484373664
2004-02-13 14:42:39,0.061139453124999174,0.07667875976562426,0.07909658203124931,0.044931982421873684
2004-02-13 14:52:39,0.06045566406249945,0.07480048828124944,0.07760429687499944,0.043134716796873626
2004-02-13 15:02:39,0.061759863281249584,0.07551328124999979,0.07877431640625006,0.043683007812498335
2004-02-13 15:12:39,0.06002963867187485,0.07534448242187455,0.07708613281249926,0.043551464843748534
2004-02-13 15:22:39,0.05959965820312446,0.07550449218749915,0.07768071289062492,0.04305107421874864
2004-02-13 15:32:39,0.060474072265624325,0.07514824218749963,0.07686923828124956,0.044094189453123635
2004-02-13 15:42:39,0.05972949218749981,0.0758477050781247,0.07828710937499904,0.043949121093748836
2004-02-13 15:52:39,0.06159047851562451,0.07597065429687468,0.07809404296874901,0.04398183593749864
2004-02-13 16:02:39,0.05964233398437476,0.07534077148437485,0.07792666015625002,0.043995214843748735
2004-02-13 16:12:39,0.059424658203124266,0.07496035156249872,0.07772578124999943,0.04444472656249848
2004-02-13 16:22:39,0.06048623046874985,0.07505664062499966,0.07598793945312485,0.043837304687498704
2004-02-13 16:32:39,0.06022690429687436,0.07525922851562486,0.07716269531249992,0.04357973632812362
2004-02-13 16:42:39,0.06019072265624985,0.07553764648437522,0.07971220703124984,0.043948046874998606
2004-02-13 16:52:39,0.05948530273437452,0.07459238281249922,0.07719199218750013,0.043131054687498255
2004-02-13 17:02:39,0.0615404296874997,0.07549042968749968,0.07912690429687462,0.044156249999998516
2004-02-13 17:12:39,0.06007236328124967,0.07565620117187434,0.07982397460937421,0.04345590820312354
2004-02-13 17:22:39,0.06140878906250001,0.0758261718750001,0.07857929687499997,0.0441242675781236
2004-02-13 17:32:39,0.06033476562499955,0.07584594726562416,0.0810190429687496,0.044061132812498516
2004-02-13 17:42:39,0.06181953124999949,0.07587392578124949,0.07894433593749972,0.04565859374999882
2004-02-13 17:52:39,0.05926127929687405,0.07492631835937487,0.07682680664062466,0.043550146484373525
2004-02-13 18:02:39,0.06058369140624941,0.07572929687499963,0.07769873046874973,0.044301171874998616
2004-02-13 18:12:39,0.059595996093749486,0.07507919921875005,0.07705874023437473,0.04294082031249848
2004-02-13 18:22:39,0.06155981445312464,0.07494687499999945,0.07918906249999995,0.04472499999999865
2004-02-13 18:32:39,0.06117045898437465,0.07527475585937382,0.07671699218749975,0.04437998046874865
2004-02-13 18:42:39,0.060975634765625085,0.0753345214843746,0.07653134765624937,0.04420566406249854
2004-02-13 18:52:39,0.061459423828124325,0.07542197265624975,0.08022495117187499,0.04467075195312359
2004-02-13 19:02:39,0.06009228515624958,0.07585698242187411,0.07877978515624973,0.04440649414062374
2004-02-13 19:12:39,0.05994350585937434,0.07579184570312497,0.08097563476562468,0.04332148437499876
2004-02-13 19:22:39,0.05924433593749955,0.07390122070312452,0.0785089843749999,0.042873486328123725
2004-02-13 19:32:39,0.06038212890624941,0.0759408691406247,0.07867705078124979,0.04408671874999866
2004-02-13 19:42:39,0.06047363281249949,0.0748969726562495,0.07773911132812493,0.044247021484373664
2004-02-13 19:52:39,0.06216645507812476,0.07610957031249935,0.07956328124999906,0.04398730468749838
2004-02-13 20:02:39,0.06052856445312444,0.07489370117187448,0.07781489257812439,0.0440835937499988
2004-02-13 20:12:39,0.06018378906249966,0.07595170898437463,0.07937192382812443,0.04332402343749837
2004-02-13 20:22:39,0.0609383300781247,0.07568935546875002,0.07927915039062461,0.0444886718749986
2004-02-13 20:32:39,0.05973300781249965,0.07436430664062482,0.07805200195312495,0.04423881835937369
2004-02-13 20:42:39,0.05966455078124941,0.07520556640624965,0.07732338867187485,0.04351147460937355
2004-02-13 20:52:39,0.05973803710937463,0.07456772460937479,0.07785273437499955,0.043917822265623616
2004-02-13 21:02:39,0.060894775390624725,0.07587065429687474,0.07716738281249988,0.04432465820312352
2004-02-13 21:12:39,0.06044609374999936,0.0760858398437494,0.0775552246093749,0.044854052734373664
2004-02-13 21:22:39,0.06067158203124945,0.07389174804687462,0.07586616210937494,0.043139062499998035
2004-02-13 21:32:39,0.05993408203124969,0.07388583984374937,0.07722587890624988,0.043313330078123546
2004-02-13 21:42:39,0.06166845703124931,0.07587416992187454,0.078940673828125,0.04481372070312371
2004-02-13 21:52:39,0.06085458984374921,0.07541279296874995,0.07964096679687448,0.04414013671874874
2004-02-13 22:02:39,0.06080751953124953,0.07472172851562536,0.07854384765625019,0.042947607421873334
2004-02-13 22:12:39,0.061980712890624214,0.0759186523437492,0.08054877929687519,0.04479975585937364
2004-02-13 22:22:39,0.061027929687499614,0.07502612304687514,0.07839990234374973,0.04476323242187345
2004-02-13 22:32:39,0.06054819335937474,0.0752465332031243,0.07722856445312509,0.04476303710937389
2004-02-13 22:42:39,0.061289355468749786,0.07549497070312455,0.0796133300781249,0.0440772460937486
2004-02-13 22:52:39,0.06117880859374971,0.07468754882812431,0.07720546874999974,0.04407460937499892
2004-02-13 23:02:39,0.061737988281249635,0.07579077148437438,0.07843432617187399,0.04442841796874877
2004-02-13 23:12:39,0.061184326171874574,0.07475532226562431,0.07665498046875005,0.04378037109374878
2004-02-13 23:22:39,0.060832666015624225,0.07484116210937415,0.07778842773437457,0.044089794921873614
2004-02-13 23:32:39,0.05982963867187471,0.07489199218749973,0.07778188476562489,0.04348603515624866
2004-02-13 23:42:39,0.06106723632812462,0.07463540039062473,0.07796562499999984,0.04344736328124847
2004-02-13 23:52:39,0.06100190429687415,0.07412641601562467,0.07817080078124958,0.0436814941406236
2004-02-14 00:02:39,0.060413623046874435,0.07430839843750021,0.07806899414062471,0.044041748046873566
2004-02-14 00:12:39,0.05996123046874986,0.07467758789062433,0.07795307617187495,0.04355693359374877
2004-02-14 00:22:39,0.06019365234374966,0.07498237304687433,0.07762563476562488,0.044557910156248666
2004-02-14 00:32:39,0.0615235351562498,0.07555078124999923,0.07733149414062515,0.043913183593748746
2004-02-14 00:42:39,0.061168798828124524,0.07546044921875024,0.07899228515624926,0.04450415039062365
2004-02-14 00:52:39,0.06085590820312432,0.07505107421874949,0.07606718750000023,0.044689062499999065
2004-02-14 01:02:39,0.06124096679687435,0.07474931640624972,0.07908129882812477,0.04527724609374862
2004-02-14 01:12:39,0.060006494140624665,0.07506904296874961,0.07519897460937487,0.04381533203124896
2004-02-14 01:22:39,0.06150078124999934,0.07519946289062393,0.07856328124999973,0.04540522460937377
2004-02-14 01:32:39,0.060510986328124385,0.07535590820312424,0.0763950195312499,0.043384960937498745
2004-02-14 01:42:39,0.061434863281249565,0.07477768554687451,0.07651035156249976,0.04404619140624853
2004-02-14 01:52:39,0.06186772460937481,0.07502133789062468,0.07923486328125044,0.04385541992187381
2004-02-14 02:02:39,0.06162041015624981,0.07559565429687434,0.07745053710937498,0.04405244140624887
2004-02-14 02:12:39,0.06088505859374941,0.07512924804687501,0.0779249023437495,0.044742822265623663
2004-02-14 02:22:39,0.060744677734374315,0.07466884765624936,0.07751088867187461,0.04393344726562372
2004-02-14 02:32:39,0.061348339843749565,0.07479809570312472,0.07716171874999941,0.04366586914062359
2004-02-14 02:42:39,0.060207714843749566,0.07375195312499971,0.07785854492187425,0.04396879882812328
2004-02-14 02:52:39,0.060878320312498985,0.07506005859374967,0.0800380859374998,0.04515029296874864
2004-02-14 03:02:39,0.0594852050781246,0.0740181640625002,0.07605917968749955,0.043870654296873764
2004-02-14 03:12:39,0.060624511718749614,0.07596425781249973,0.07700034179687452,0.04399594726562348
2004-02-14 03:22:39,0.061268652343749425,0.07537294921875005,0.07968417968749969,0.04441992187499883
2004-02-14 03:32:39,0.05971533203124935,0.07555571289062532,0.0802578124999996,0.044594775390623766
2004-02-14 03:42:39,0.060782617187499825,0.07528061523437474,0.0769822265624998,0.044789843749999184
2004-02-14 03:52:39,0.060064697265624786,0.07486293945312493,0.08095126953124973,0.04478369140624863
2004-02-14 04:02:39,0.06013188476562449,0.07603818359374978,0.07788398437499984,0.04447153320312408
2004-02-14 04:12:39,0.059832470703124675,0.07448134765625006,0.07645336914062448,0.04397353515624882
2004-02-14 04:22:39,0.059942089843749324,0.07570341796875016,0.07683852539062491,0.04432929687499869
2004-02-14 04:32:39,0.061768554687499484,0.07520522460937475,0.07828891601562457,0.0439076660156235
2004-02-14 04:42:39,0.060617968749999473,0.07476186523437485,0.07777153320312442,0.043841552734373526
2004-02-14 04:52:39,0.06033295898437405,0.07492807617187497,0.07838540039062407,0.04432617187499864
2004-02-14 05:02:39,0.06055107421874977,0.07557133789062467,0.07812709960937436,0.0444645507812489
2004-02-14 05:12:39,0.060466162109374534,0.07552260742187478,0.077231689453125,0.044004150390623435
2004-02-14 05:22:39,0.06080327148437462,0.07540834960937468,0.07755087890625001,0.044786718749998636
2004-02-14 05:32:39,0.059502246093749774,0.07415498046874969,0.07655659179687492,0.043587499999998905
2004-02-14 05:42:39,0.061728955078124814,0.07619047851562501,0.07890424804687506,0.04379145507812365
2004-02-14 05:52:39,0.06114384765624994,0.07547348632812483,0.07774829101562558,0.04441445312499887
2004-02-14 06:02:39,0.061066650390624914,0.07541020507812464,0.07712143554687456,0.0439402832031241
2004-02-14 06:12:39,0.06112387695312437,0.07449609374999927,0.07776000976562507,0.04427246093749853
2004-02-14 06:22:39,0.05973530273437455,0.07398295898437493,0.07868549804687427,0.04321992187499843
2004-02-14 06:32:39,0.05989277343749925,0.07513251953125002,0.07793056640625029,0.04352226562499818
2004-02-14 06:42:39,0.06193354492187455,0.07439819335937436,0.07837568359374933,0.04406030273437357
2004-02-14 06:52:39,0.06150473632812505,0.07512685546874985,0.07655410156249945,0.043808007812498405
2004-02-14 07:02:39,0.06124960937499944,0.07546181640624983,0.07843354492187463,0.0447207519531235
2004-02-14 07:12:39,0.061623925781249485,0.07491376953124915,0.07957973632812465,0.043949316406248766
2004-02-14 07:22:39,0.0598328613281247,0.07504511718749984,0.07857060546875015,0.04393115234374876
2004-02-14 07:32:39,0.06017080078124967,0.07479165039062467,0.0772643554687495,0.04460307617187377
2004-02-14 07:42:39,0.06106171874999921,0.07486625976562514,0.07751469726562538,0.04319882812499845
2004-02-14 07:52:39,0.06151791992187485,0.07474887695312488,0.07630927734375023,0.04489902343749848
2004-02-14 08:02:39,0.0602331542968745,0.07495219726562483,0.0771582519531247,0.043798876953123636
2004-02-14 08:12:39,0.061496826171874824,0.07462353515624988,0.07898442382812512,0.044156103515623615
2004-02-14 08:22:39,0.061527880859374724,0.07492236328124965,0.07754843749999987,0.04462504882812353
2004-02-14 08:32:39,0.062092968749999373,0.07499638671874936,0.07780019531249979,0.044117138671873724
2004-02-14 08:42:39,0.060524999999999315,0.07462597656249978,0.07594125976562494,0.043775488281248214
2004-02-14 08:52:39,0.061783105468749586,0.07448520507812448,0.07653320312500038,0.044124902343748496
2004-02-14 09:02:39,0.060192285156249435,0.0742385253906239,0.07496767578124984,0.04391752929687335
2004-02-14 09:12:39,0.06121874999999975,0.07487343749999968,0.07677958984374947,0.04394790039062358
2004-02-14 09:22:39,0.06075073242187482,0.07394716796874977,0.0777649414062494,0.043906054687498634
2004-02-14 09:32:39,0.0604816894531247,0.07282329101562435,0.07733154296874957,0.043428417968748786
2004-02-14 09:42:39,0.0611396484374994,0.07423955078124947,0.07856479492187493,0.04356777343749863
